Emotion,Suddenness,Goal_relevance,Conduciveness,Power,Urgency,Effort
Irritation,0.02072,0.52576,0.05685,0.46392,0.51516,0.45759
Irritation,0.09398,0.54657,0.03528,0.56841,0.5106,0.49661
Irritation,0.05782,0.50052,0.02998,0.47004,0.45236,0.41943
Irritation,0.00512,0.45974,0.01206,0.52732,0.56884,0.50778
Rage,0.96463,0.84814,0.04764,0.87078,0.80553,0.7512
Rage,0.88814,0.98281,0.03581,0.87252,0.98876,0.89024
Rage,0.94496,0.97732,0.00491,0.84392,0.8603,0.71466
Rage,0.9659,0.87252,0.01297,0.93324,0.94614,0.87461
Rage,0.99317,0.96858,0.01245,0.98108,0.99096,0.78151
Rage,0.87483,0.94223,0.01372,0.86803,0.86749,0.91904
Rage,0.91091,0.86277,0.00408,0.96955,0.80124,0.93137
Rage,0.91697,0.98994,0.09136,0.9857,0.92266,0.75788
Rage,0.91089,0.96025,0.0314,0.90235,0.81871,0.86038
Rage,0.98358,0.98131,0.03663,0.95905,0.9795,0.93124
Rage,0.99966,0.87585,0.05237,0.89789,0.97325,0.88167
Rage,0.94833,0.87594,0.01073,0.96256,0.97842,0.93788
Rage,0.90506,0.85569,0.08275,0.99033,0.93578,0.93455
Rage,0.87462,0.95217,0.03489,0.9868,0.98714,0.84814
Rage,0.95977,0.95366,0.06633,0.80319,0.89999,0.98789
Rage,0.91472,0.97375,0.05145,0.94875,0.81163,0.7546
Rage,0.8731,0.92679,0.02687,0.9296,0.84138,0.86006
Rage,0.88248,0.9386,0.08289,0.86609,0.94719,0.92012
Rage,0.89824,0.88809,0.06446,0.90303,0.84,0.84282
Rage,0.95029,0.97908,0.04972,0.89006,0.93448,0.79169
Rage,0.92483,0.86128,0.0659,0.88023,0.97971,0.75233
Rage,0.87209,0.99013,0.03428,0.9237,0.98086,0.72448
Rage,0.99937,0.93144,0.05504,0.92845,0.95295,0.80783
Rage,0.98674,0.99964,0.03509,0.92582,0.99281,0.98552
Rage,0.96891,0.9656,0.01369,0.98508,0.93658,0.71186
Rage,0.98456,0.89031,0.09841,0.90393,0.96016,0.8123
Rage,0.66527,0.94241,0.0025,0.8888,0.97734,0.73429
Rage,0.99069,0.92083,0.00137,0.85911,0.97991,0.86798
Rage,0.8123,0.8218,0.00493,0.84625,0.8574,0.99915
Rage,0.87933,0.91513,0.05262,0.90249,0.94609,0.77052
Rage,0.87688,0.84323,0.08033,0.89922,0.93218,0.71311
Rage,0.97273,0.96179,0.01486,0.95037,0.82619,0.70246
Rage,0.97417,0.85858,0.01464,0.90041,0.89907,0.79784
Rage,0.96802,0.98871,0.01015,0.98629,0.85046,0.70214
Rage,0.97016,0.91717,0.03254,0.6713,0.87771,0.8652
Rage,0.90958,0.92822,0.0449,0.97942,0.81087,0.87357
Rage,0.70363,0.99505,0.04215,0.99006,0.85585,0.77137
Rage,0.8919,0.91856,0.12433,0.96287,0.98661,0.82903
Rage,0.92045,0.92361,0.0352,0.96231,0.84619,0.81706
Rage,0.94465,0.96404,0.04312,0.894,0.93843,0.81093
Rage,0.99863,0.93726,0.01985,0.91947,0.93891,0.88925
Rage,0.99943,0.94146,0.08955,0.99658,0.80721,0.71665
Rage,0.97512,0.814,0.03361,0.83786,0.89806,0.97875
Rage,0.79524,0.87854,0.06597,0.96966,0.86402,0.90767
Rage,0.98766,0.87823,0.03932,0.944,0.84744,0.86312
Rage,0.99868,0.98943,0.02766,0.9984,0.8399,0.91823
Rage,0.88464,0.86467,0.02127,0.96124,0.94946,0.97587
Rage,0.91977,0.80263,0.00396,0.77603,0.82453,0.77423
Rage,0.93699,0.92004,0.03187,0.90812,0.83509,0.78782
Rage,0.91844,0.93664,0.05056,0.96604,0.8193,0.9948
Rage,0.91905,0.97723,0.03086,0.76587,0.82703,0.71448
Rage,0.99547,0.83544,0.01312,0.95642,0.97116,0.80029
Rage,0.93866,0.78139,0.05076,0.73898,0.8784,0.7687
Rage,0.9985,0.91164,0.02713,0.99824,0.8987,0.84034
Rage,0.95438,0.85609,0.00349,0.97091,0.90223,0.88292
Rage,0.99969,0.92582,0.04462,0.81176,0.92356,0.94228
Rage,0.8434,0.96549,0.02243,0.90116,0.93291,0.82507
Rage,0.9982,0.99264,0.03631,0.96524,0.9651,0.8759
Rage,0.93428,0.9798,0.01677,0.95138,0.86182,0.75158
Rage,0.92265,0.9433,0.00318,0.90003,0.91313,0.84554
Rage,0.79341,0.99712,0.0103,0.96777,0.90446,0.95089
Rage,0.8306,0.95501,0.0175,0.98431,0.982,0.75911
Rage,0.84587,0.81823,0.00125,0.82605,0.89867,0.87207
Rage,0.90787,0.86645,0.0549,0.97003,0.92499,0.74922
Rage,0.95335,0.94776,0.0105,0.89326,0.96564,0.79111
Rage,0.89196,0.90749,0.0008,0.92376,0.86894,0.9569
Rage,0.99722,0.8763,0.01491,0.98263,0.98812,0.84707
Rage,0.80468,0.97267,0.02043,0.92018,0.94192,0.92833
Rage,0.86984,0.93904,0.02494,0.94655,0.93956,0.89386
Rage,0.99434,0.87619,0.0201,0.92427,0.85089,0.96733
Rage,0.91414,0.9808,0.03256,0.95675,0.8526,0.85529
Rage,0.97053,0.88611,0.00917,0.93459,0.82149,0.97224
Rage,0.99631,0.86673,0.09217,0.96147,0.85266,0.77373
Rage,0.86087,0.9394,0.04327,0.95328,0.91006,0.92957
Rage,0.94157,0.95413,0.00939,0.95057,0.83054,0.70781
Rage,0.92929,0.89739,0.02823,0.94211,0.84212,0.98919
Rage,0.9458,0.89364,0.1288,0.93679,0.97734,0.94444
Rage,0.9089,0.78569,0.10647,0.99218,0.86119,0.9646
Rage,0.96877,0.84407,0.01806,0.92356,0.87336,0.88126
Rage,0.93961,0.90996,0.01598,0.8507,0.97933,0.93993
Rage,0.91461,0.99287,0.05068,0.95788,0.96357,0.77852
Rage,0.95119,0.81959,0.04401,0.98821,0.967,0.87639
Rage,0.85956,0.87805,0.0068,0.87967,0.97586,0.83105
Rage,0.9841,0.99951,0.01199,0.90535,0.80818,0.82405
Rage,0.99058,0.99303,0.07072,0.95242,0.83329,0.83013
Rage,0.96608,0.93739,0.02263,0.93936,0.96091,0.80735
Rage,0.98406,0.93256,0.03118,0.92806,0.91251,0.98449
Rage,0.94837,0.91356,0.04012,0.95124,0.88471,0.86348
Rage,0.9269,0.98331,0.03778,0.99662,0.94743,0.91917
Rage,0.97119,0.8436,0.04812,0.78662,0.95537,0.7771
Rage,0.76322,0.99693,0.00722,0.97748,0.94546,0.8922
Rage,0.93676,0.91776,0.02114,0.96666,0.87065,0.7928
Rage,0.94415,0.89482,0.04073,0.9915,0.97642,0.73927
Rage,0.98934,0.93771,0.00901,0.84179,0.97627,0.91871
Rage,0.95925,0.95823,0.05306,0.99783,0.94832,0.92216
Rage,0.91927,0.96227,0.09377,0.90147,0.88734,0.8052
Rage,0.93963,0.86292,0.00913,0.82664,0.96932,0.82456
Rage,0.8277,0.91361,0.01705,0.90466,0.90225,0.73536
Rage,0.89049,0.97706,0.04861,0.94906,0.88814,0.94495
Rage,0.97892,0.832,0.01338,0.97505,0.87526,0.78683
Rage,0.86558,0.96198,0.05339,0.94429,0.86766,0.80069
Rage,0.93589,0.90401,0.05136,0.94131,0.88473,0.96967
Rage,0.90891,0.93426,0.03872,0.92018,0.83569,0.71672
Rage,0.96107,0.95338,0.02696,0.97777,0.99938,0.88592
Rage,0.93238,0.85388,0.00758,0.87543,0.97597,0.70792
Rage,0.94524,0.93714,0.05527,0.9752,0.84906,0.88839
Rage,0.9912,0.93445,0.03821,0.9208,0.92141,0.9672
Rage,0.96805,0.93346,0.08609,0.94864,0.82933,0.84337
Rage,0.91452,0.97482,0.06756,0.91061,0.8742,0.91505
Rage,0.94792,0.87525,0.07786,0.83501,0.9064,0.75494
Rage,0.86593,0.98177,0.02842,0.9815,0.90805,0.81621
Rage,0.93387,0.96423,0.05416,0.93746,0.98343,0.76928
Rage,0.86201,0.8228,0.0712,0.95855,0.85622,0.94398
Rage,0.98811,0.96944,0.02152,0.89893,0.99606,0.77519
Rage,0.94179,0.98898,0.05818,0.97634,0.99924,0.71762
Rage,0.96903,0.8671,0.05337,0.93887,0.82946,0.81162
Rage,0.89197,0.8978,0.06672,0.92357,0.89938,0.90104
Rage,0.90921,0.86572,0.01475,0.97972,0.88824,0.71974
Rage,0.98494,0.99545,0.07324,0.99906,0.89925,0.73737
Rage,0.8476,0.92022,0.05012,0.81683,0.83154,0.73459
Rage,0.9312,0.73544,0.00822,0.88555,0.9518,0.77632
Rage,0.90936,0.83453,0.00111,0.98092,0.81321,0.9379
Rage,0.92841,0.87061,0.00939,0.8039,0.95874,0.9221
Rage,0.95778,0.81154,0.0414,0.98652,0.96915,0.72902
Rage,0.89434,0.92836,0.05384,0.964,0.88653,0.87745
Rage,0.98141,0.76137,0.03421,0.94102,0.88472,0.89204
Rage,0.8746,0.93069,0.02354,0.98363,0.87385,0.81921
Rage,0.92469,0.86095,0.01189,0.97026,0.95345,0.81375
Rage,0.97483,0.98124,0.02234,0.933,0.96946,0.70813
Rage,0.97608,0.97827,0.04352,0.90622,0.9106,0.79019
Rage,0.97593,0.99722,0.03405,0.98931,0.80199,0.93926
Rage,0.96552,0.91138,0.10711,0.96475,0.86122,0.97742
Rage,0.9443,0.92126,0.00972,0.93339,0.84963,0.86782
Rage,0.99786,0.98587,0.01635,0.88141,0.99441,0.78983
Rage,0.917,0.95,0.01614,0.87196,0.91599,0.99668
Rage,0.92444,0.9533,0.02549,0.97935,0.97092,0.98867
Rage,0.98254,0.99955,0.03816,0.88262,0.88768,0.86154
Rage,0.86554,0.99855,0.01731,0.98245,0.84452,0.94418
Rage,0.90712,0.94065,0.03207,0.96017,0.83594,0.88416
Rage,0.89092,0.9695,0.04194,0.98061,0.99528,0.85416
Rage,0.94195,0.95563,0.07053,0.89965,0.94014,0.99296
Rage,0.88304,0.95763,0.05385,0.96447,0.80941,0.79682
Rage,0.94649,0.98305,0.05053,0.95019,0.80412,0.78518
Rage,0.93472,0.84668,0.01934,0.86392,0.84503,0.74779
Rage,0.95946,0.97738,0.04856,0.83702,0.80448,0.81767
Rage,0.96517,0.90534,0.01206,0.94383,0.93257,0.91981
Rage,0.90102,0.79322,0.01581,0.92273,0.91061,0.75892
Rage,0.96202,0.99795,0.04076,0.90289,0.91469,0.79256
Rage,0.90986,0.89527,0.04407,0.87821,0.97449,0.98641
Rage,0.95497,0.9003,0.01397,0.98866,0.99544,0.83765
Rage,0.92435,0.88904,0.05789,0.90296,0.99642,0.83624
Rage,0.76515,0.92162,0.01975,0.8873,0.80415,0.9785
Rage,0.96297,0.97059,0.04206,0.86908,0.8009,0.93641
Rage,0.83076,0.87699,0.02323,0.9926,0.87951,0.96656
Rage,0.91119,0.91781,0.04577,0.8883,0.83348,0.83011
Rage,0.98498,0.79254,0.0003,0.7873,0.96839,0.8759
Rage,0.92382,0.98636,0.0658,0.90749,0.92723,0.91911
Rage,0.85415,0.99741,0.00473,0.82349,0.87988,0.858
Rage,0.91161,0.96901,0.01395,0.89239,0.9312,0.95701
Rage,0.8699,0.91603,0.00728,0.9438,0.95746,0.79492
Rage,0.96481,0.85084,0.02792,0.96438,0.88309,0.71133
Rage,0.8984,0.70107,0.00774,0.92113,0.9285,0.98136
Rage,0.93171,0.9524,0.02564,0.91638,0.93134,0.71646
Rage,0.9875,0.91997,0.02146,0.888,0.83898,0.91898
Rage,0.99442,0.89056,0.04752,0.92046,0.94814,0.74851
Rage,0.93902,0.88544,0.07641,0.93088,0.82311,0.94779
Rage,0.95836,0.86801,0.02002,0.90742,0.83931,0.78836
Rage,0.99877,0.97845,0.01928,0.92851,0.82942,0.7399
Rage,0.90074,0.98049,0.08091,0.99197,0.92413,0.72335
Rage,0.84288,0.9699,0.06183,0.83095,0.87216,0.73986
Rage,0.99421,0.91819,0.07114,0.80301,0.88168,0.97791
Rage,0.91626,0.95252,0.00493,0.94447,0.94385,0.78875
Rage,0.97453,0.91232,0.0468,0.81712,0.88149,0.80112
Rage,0.92768,0.98325,0.0211,0.88881,0.93556,0.95016
Rage,0.95631,0.95787,0.02137,0.91935,0.8911,0.81023
Rage,0.91711,0.97209,0.04621,0.95756,0.83967,0.86212
Rage,0.94418,0.99442,0.01726,0.95727,0.94838,0.99923
Rage,0.94264,0.96191,0.02629,0.85435,0.91263,0.75764
Rage,0.85082,0.96523,0.04891,0.96117,0.93166,0.96123
Rage,0.95738,0.88492,0.01107,0.99124,0.8902,0.76127
Rage,0.92021,0.79448,0.01113,0.94859,0.91435,0.79282
Rage,0.91691,0.96477,0.088,0.8729,0.94496,0.77567
Rage,0.9617,0.95558,0.04315,0.85189,0.97735,0.95778
Rage,0.95627,0.87234,0.06331,0.888,0.88577,0.83664
Rage,0.94945,0.97509,0.05233,0.99282,0.94159,0.72392
Rage,0.86552,0.83595,0.03023,0.94458,0.94685,0.87274
Rage,0.86506,0.888,0.00595,0.82681,0.86129,0.71775
Rage,0.95197,0.98628,0.00629,0.90297,0.9039,0.84244
Rage,0.89011,0.97842,0.05593,0.98451,0.88236,0.96332
Rage,0.87857,0.82591,0.00033,0.90432,0.93779,0.93281
Rage,0.984,0.93866,0.02421,0.87111,0.91808,0.7684
Rage,0.90336,0.96526,0.01103,0.85601,0.95759,0.70004
Rage,0.94419,0.99854,0.00258,0.99058,0.86029,0.7541
Rage,0.87134,0.96293,0.0327,0.80715,0.87137,0.90895
Rage,0.87361,0.77944,0.03902,0.99675,0.87568,0.99505
Rage,0.85572,0.99229,0.03726,0.91608,0.8729,0.75784
Rage,0.97585,0.95217,0.06968,0.84214,0.89406,0.78301
Rage,0.95527,0.81596,0.01608,0.93211,0.85469,0.8523
Rage,0.86531,0.89996,0.06047,0.94622,0.90702,0.85878
Rage,0.78431,0.98397,0.02287,0.87303,0.84756,0.92386
Rage,0.84478,0.98377,0.04029,0.84552,0.82949,0.89747
Rage,0.96057,0.88429,0.01011,0.99001,0.88087,0.9084
Rage,0.98343,0.9197,0.05769,0.99263,0.84049,0.89513
Rage,0.81104,0.97847,0.01688,0.92437,0.9635,0.85358
Rage,0.88255,0.84931,0.04385,0.87237,0.84065,0.85713
Rage,0.94542,0.86455,0.01008,0.95898,0.84007,0.84219
Rage,0.96391,0.87098,0.02682,0.89882,0.81094,0.90848
Rage,0.94631,0.96664,0.02017,0.81312,0.8379,0.78709
Rage,0.92665,0.9611,0.00277,0.80121,0.89005,0.88037
Rage,0.89499,0.97952,0.08928,0.89903,0.83004,0.81915
Rage,0.97622,0.95019,0.01987,0.92537,0.88432,0.88053
Rage,0.91269,0.92987,0.10787,0.84723,0.91021,0.81165
Rage,0.91685,0.92783,0.12734,0.95614,0.85854,0.785
Rage,0.92033,0.95866,0.00334,0.98901,0.91777,0.83528
Rage,0.99773,0.87763,0.01038,0.85424,0.91658,0.77124
Rage,0.94767,0.99358,0.01663,0.8925,0.84772,0.97992
Rage,0.90486,0.85351,0.05779,0.98478,0.89462,0.81911
Rage,0.95577,0.99378,0.09932,0.92425,0.83509,0.84673
Rage,0.98936,0.91628,0.01018,0.87145,0.96427,0.7275
Rage,0.82401,0.97568,0.03764,0.92981,0.82495,0.81293
Rage,0.92183,0.90524,0.01985,0.89311,0.83777,0.85335
Rage,0.88321,0.81774,0.02664,0.95794,0.93813,0.86184
Rage,0.87951,0.87575,0.04886,0.98102,0.84702,0.82296
Rage,0.82637,0.87421,0.06583,0.96041,0.80933,0.71767
Rage,0.96502,0.92936,0.09106,0.9376,0.93187,0.73394
Rage,0.96114,0.94266,0.02086,0.96612,0.96234,0.94708
Rage,0.93829,0.97764,0.00846,0.92528,0.88943,0.93578
Rage,0.97126,0.8731,0.00975,0.99599,0.99405,0.97305
Rage,0.82878,0.92993,0.0148,0.96148,0.88591,0.8715
Rage,0.9234,0.79597,0.02266,0.89295,0.94943,0.81779
Rage,0.92643,0.92591,0.09462,0.93815,0.89153,0.94827
Rage,0.92566,0.92769,0.03025,0.99129,0.86394,0.76659
Rage,0.93779,0.83718,0.02748,0.90779,0.85528,0.80659
Rage,0.8788,0.89031,0.01011,0.92072,0.8845,0.74142
Rage,0.87691,0.89827,0.0194,0.96538,0.80005,0.85964
Rage,0.86331,0.78891,0.00413,0.95775,0.87127,0.78063
Rage,0.84241,0.91834,0.14358,0.87351,0.87433,0.96907
Rage,0.81595,0.95164,0.02069,0.99326,0.80094,0.85692
Rage,0.89601,0.96053,0.04299,0.91174,0.84939,0.77556
Rage,0.9052,0.87388,0.05804,0.89092,0.89177,0.93879
Rage,0.90266,0.85542,0.06395,0.95198,0.90404,0.88226
Rage,0.88419,0.94158,0.03836,0.8807,0.92162,0.84618
Rage,0.76644,0.88354,0.09765,0.98698,0.99853,0.81145
Rage,0.77663,0.94148,0.06879,0.93926,0.84615,0.72351
Rage,0.98005,0.98119,0.03712,0.92944,0.94731,0.96953
Rage,0.90495,0.93265,0.00627,0.98045,0.86136,0.73405
Rage,0.93391,0.98543,0.02298,0.89116,0.8346,0.73606
Rage,0.90502,0.97975,0.07498,0.77449,0.92657,0.81874
Rage,0.96861,0.86827,0.00174,0.95649,0.91742,0.85979
Rage,0.9806,0.97661,0.01915,0.80333,0.9766,0.83516
Rage,0.97076,0.88562,0.05034,0.91601,0.82005,0.96957
Rage,0.95201,0.92365,0.02978,0.91191,0.97186,0.77901
Rage,0.99977,0.95536,0.00117,0.95447,0.91392,0.81197
Rage,0.87694,0.89982,0.07241,0.8728,0.83655,0.80782
Rage,0.83376,0.99056,0.0198,0.88869,0.92841,0.70384
Rage,0.91386,0.95476,0.01653,0.98222,0.86688,0.93384
Rage,0.95533,0.97674,0.1286,0.82962,0.80039,0.94656
Rage,0.97946,0.89249,0.01573,0.95529,0.88722,0.7966
Rage,0.94174,0.99785,0.04257,0.97859,0.84509,0.81805
Rage,0.88949,0.91855,0.1321,0.94338,0.80651,0.71952
Rage,0.92322,0.94806,0.04337,0.97125,0.88823,0.77606
Rage,0.81792,0.9835,0.03899,0.89359,0.97662,0.78765
Rage,0.81613,0.97162,0.09983,0.91659,0.91949,0.77908
Rage,0.82517,0.9274,0.04613,0.98934,0.80036,0.71147
Rage,0.97921,0.86006,0.01043,0.94294,0.82077,0.85892
Rage,0.98981,0.9434,0.0781,0.91204,0.94555,0.74527
Rage,0.98079,0.88651,0.02181,0.96978,0.93449,0.80777
Rage,0.89352,0.78827,0.03707,0.96608,0.85188,0.77407
Rage,0.98275,0.86163,0.01548,0.81627,0.96753,0.7668
Rage,0.8708,0.87695,0.06064,0.96577,0.87684,0.81608
Rage,0.98754,0.97109,0.05915,0.98281,0.82491,0.7434
Rage,0.94913,0.99629,0.03982,0.87549,0.8665,0.84089
Rage,0.99391,0.84072,0.04649,0.94346,0.84227,0.91205
Rage,0.94313,0.78016,0.04791,0.90101,0.95713,0.75898
Rage,0.98438,0.98077,0.00616,0.85378,0.83277,0.90998
Rage,0.96003,0.99719,0.02315,0.95521,0.96787,0.79825
Rage,0.98078,0.89512,0.02527,0.9997,0.9203,0.82387
Rage,0.99114,0.9981,0.00795,0.96661,0.97071,0.77017
Rage,0.98887,0.97405,0.0089,0.93026,0.9969,0.91272
Rage,0.84919,0.86925,0.08475,0.96267,0.99588,0.76681
Rage,0.96228,0.89239,0.10885,0.99671,0.95687,0.85084
Rage,0.92423,0.97607,0.01726,0.8879,0.90263,0.85794
Rage,0.90645,0.94531,0.05773,0.96705,0.85817,0.8477
Rage,0.86593,0.95736,0.08075,0.94865,0.89447,0.97344
Rage,0.91426,0.95364,0.03799,0.94124,0.98193,0.71505
Rage,0.93479,0.67926,0.05893,0.92763,0.92684,0.8465
Rage,0.84498,0.82766,0.00297,0.97728,0.85459,0.97665
Rage,0.92858,0.91929,0.05424,0.81104,0.87108,0.90031
Rage,0.89125,0.97609,0.00292,0.93256,0.99706,0.96816
Rage,0.94343,0.98441,0.00318,0.96482,0.94,0.71481
Rage,0.80583,0.88873,0.10224,0.95355,0.92723,0.79436
Rage,0.99308,0.99988,0.00742,0.77693,0.87606,0.96622
Rage,0.90359,0.82372,0.01005,0.96322,0.97261,0.71571
Rage,0.962,0.9828,0.04061,0.88351,0.93916,0.9178
Rage,0.9939,0.97818,0.03896,0.97454,0.95609,0.97128
Rage,0.9898,0.97949,0.07798,0.7473,0.91988,0.73608
Rage,0.92362,0.96899,0.08982,0.97442,0.97103,0.97628
Rage,0.91948,0.85838,0.0198,0.92288,0.95797,0.84265
Rage,0.95433,0.80302,0.02366,0.99335,0.85345,0.86101
Rage,0.86499,0.9839,0.02128,0.87329,0.80492,0.73464
Rage,0.95109,0.97263,0.02998,0.98832,0.84426,0.99884
Rage,0.84723,0.973,0.02516,0.94017,0.88393,0.79185
Rage,0.90077,0.90521,0.03837,0.92328,0.83166,0.70071
Rage,0.83645,0.90366,0.02721,0.91544,0.90521,0.99185
Rage,0.93654,0.89485,0.02209,0.85804,0.96857,0.88938
Rage,0.97596,0.94416,0.02177,0.95321,0.97982,0.96768
Rage,0.91553,0.93929,0.02974,0.97502,0.83998,0.82036
Rage,0.86595,0.95982,0.10226,0.96959,0.92025,0.87162
Rage,0.98808,0.93988,0.03259,0.89205,0.82184,0.75411
Rage,0.96408,0.84347,0.06994,0.98505,0.98962,0.96513
Rage,0.97991,0.93004,0.0718,0.98043,0.94527,0.92553
Rage,0.98526,0.98973,0.01658,0.97337,0.89325,0.92161
Rage,0.91244,0.94253,0.00393,0.91156,0.83942,0.90406
Rage,0.96612,0.93907,0.01184,0.9367,0.89621,0.94773
Rage,0.91678,0.77663,0.0848,0.86137,0.8993,0.9583
Rage,0.87924,0.95325,0.03842,0.86283,0.84272,0.94777
Rage,0.97193,0.95691,0.00664,0.88064,0.84003,0.88528
Rage,0.96666,0.93277,0.03387,0.89791,0.99762,0.98497
Rage,0.86646,0.916,0.02605,0.87058,0.82623,0.89034
Rage,0.97074,0.90606,0.03287,0.98189,0.93034,0.94279
Rage,0.98123,0.90201,0.09025,0.96948,0.84277,0.89209
Rage,0.93449,0.9038,0.00305,0.96325,0.8697,0.70961
Rage,0.8948,0.81059,0.1048,0.96237,0.97513,0.98967
Rage,0.9179,0.98317,0.01135,0.86037,0.98478,0.88762
Rage,0.95909,0.97331,0.05392,0.98852,0.84026,0.87207
Rage,0.94031,0.97177,0.04324,0.99186,0.83087,0.95089
Rage,0.93254,0.9733,0.01612,0.99442,0.92381,0.97135
Rage,0.9667,0.94437,0.05523,0.9467,0.80732,0.84577
Rage,0.96468,0.9419,0.09777,0.93883,0.84586,0.79655
Rage,0.96569,0.84905,0.00261,0.92483,0.86156,0.92559
Rage,0.97889,0.87538,0.01126,0.91792,0.8015,0.86282
Rage,0.93997,0.95184,0.03374,0.93143,0.90253,0.80238
Rage,0.93956,0.99976,0.02619,0.99105,0.97585,0.82957
Rage,0.91107,0.95453,0.00475,0.84216,0.95281,0.83104
Rage,0.98365,0.94108,0.12003,0.75424,0.93215,0.70432
Rage,0.94915,0.9859,0.05768,0.87833,0.81722,0.93358
Rage,0.99777,0.96234,0.04035,0.9637,0.98757,0.70755
Rage,0.95529,0.90858,0.01087,0.94727,0.90647,0.9543
Rage,0.97089,0.88042,0.01487,0.8071,0.81782,0.93391
Rage,0.88306,0.929,0.03355,0.87559,0.85387,0.7971
Rage,0.91118,0.98909,0.00733,0.94275,0.91555,0.71971
Rage,0.96177,0.99419,0.05294,0.93249,0.85959,0.82164
Rage,0.82905,0.92883,0.064,0.96015,0.95602,0.92458
Rage,0.97165,0.9891,0.04676,0.95015,0.87634,0.74779
Rage,0.97498,0.92286,0.01452,0.97564,0.93126,0.78538
Rage,0.91453,0.86325,0.04571,0.95651,0.99078,0.89675
Rage,0.92497,0.77756,0.04211,0.9461,0.95237,0.75511
Rage,0.85642,0.90709,0.05245,0.84912,0.98209,0.7852
Rage,0.93965,0.90888,0.01189,0.85643,0.92167,0.93221
Rage,0.94175,0.87596,0.06005,0.89267,0.94005,0.85783
Rage,0.8605,0.89895,0.0551,0.87288,0.85615,0.77652
Rage,0.94911,0.97714,0.01858,0.72713,0.80142,0.71854
Rage,0.90938,0.79279,0.04147,0.95223,0.91355,0.9296
Rage,0.84659,0.90881,0.00066,0.82925,0.89141,0.74808
Rage,0.88057,0.99406,0.0253,0.87445,0.90331,0.7249
Rage,0.86342,0.94179,0.04031,0.81374,0.99388,0.93305
Rage,0.88517,0.95519,0.04086,0.8724,0.95027,0.94089
Rage,0.85077,0.78158,0.02476,0.93191,0.98113,0.70882
Rage,0.91254,0.75199,0.03695,0.99031,0.90141,0.82655
Rage,0.80989,0.90639,0.00162,0.95324,0.83804,0.93086
Rage,0.92902,0.9844,0.05581,0.85049,0.81695,0.74875
Rage,0.81489,0.98319,0.0592,0.96793,0.92477,0.70578
Rage,0.93875,0.98342,0.06154,0.90401,0.84125,0.8314
Rage,0.85847,0.86023,0.00343,0.99753,0.87085,0.93772
Rage,0.96737,0.89341,0.04846,0.97467,0.93651,0.79085
Rage,0.93895,0.99623,0.05231,0.88204,0.87751,0.82089
Rage,0.90887,0.94791,0.00313,0.96819,0.92374,0.93272
Rage,0.95091,0.87348,0.05076,0.98815,0.82494,0.90287
Rage,0.81026,0.9114,0.01715,0.86481,0.87569,0.93538
Rage,0.92022,0.94528,0.02516,0.92436,0.91039,0.90369
Rage,0.93299,0.8856,0.04504,0.9418,0.91378,0.83411
Rage,0.9164,0.93514,0.06921,0.81181,0.87899,0.90155
Rage,0.92947,0.91272,0.01157,0.86826,0.84608,0.71537
Rage,0.9051,0.81859,0.12775,0.91759,0.89188,0.96249
Rage,0.83033,0.94515,0.02727,0.92175,0.91754,0.80142
Rage,0.99221,0.78031,0.07885,0.95044,0.9141,0.80082
Rage,0.81057,0.98838,0.07041,0.97039,0.94173,0.98364
Rage,0.92398,0.78671,0.01104,0.92894,0.98432,0.70675
Rage,0.9943,0.99739,0.00956,0.95671,0.84724,0.89894
Rage,0.937,0.89386,0.00811,0.92932,0.81655,0.93036
Rage,0.91815,0.74755,0.04938,0.97164,0.96579,0.97686
Rage,0.79508,0.96846,0.07832,0.96105,0.85378,0.74543
Rage,0.81891,0.91512,0.03802,0.89997,0.95198,0.92714
Rage,0.96812,0.95305,0.03279,0.98809,0.94614,0.87076
Rage,0.878,0.95754,0.1103,0.91309,0.93409,0.92654
Rage,0.92344,0.92224,0.00432,0.92188,0.98746,0.84264
Rage,0.89375,0.88924,0.00227,0.9825,0.95533,0.88361
Rage,0.97842,0.91336,0.01157,0.93659,0.96703,0.96245
Rage,0.91259,0.96893,0.03095,0.96061,0.95859,0.7917
Rage,0.90084,0.93876,0.05951,0.83951,0.94819,0.83293
Rage,0.94123,0.94493,0.05783,0.98902,0.84493,0.74886
Rage,0.92846,0.9476,0.03338,0.93554,0.91214,0.82942
Rage,0.96054,0.81261,0.02413,0.85713,0.88549,0.75703
Rage,0.81509,0.92202,0.01515,0.85637,0.91831,0.70155
Rage,0.98864,0.92721,0.02654,0.92145,0.81765,0.70545
Rage,0.81529,0.95061,0.00911,0.93161,0.86521,0.74752
Rage,0.83501,0.87385,0.05064,0.78047,0.95696,0.88197
Rage,0.97952,0.99907,0.01795,0.94085,0.85929,0.93788
Rage,0.89803,0.97116,0.03214,0.98892,0.90927,0.87936
Rage,0.95573,0.79678,0.03613,0.97073,0.82481,0.77318
