Emotion,Suddenness,Goal_relevance,Conduciveness,Power,Urgency,Effort
Joy,0.90554,0.90466,0.99476,0.11869,0.12576,0.25418
Joy,0.87327,0.96318,0.92402,0.68495,0.15484,0.05172
Joy,0.83171,0.91266,0.91227,0.91459,0.24779,0.13116
Joy,0.94589,0.91742,0.98728,0.11615,0.21442,0.19383
Joy,0.91602,0.95624,0.99272,0.41948,0.14919,0.14566
Joy,0.87199,0.88201,0.98492,0.26212,0.08952,0.0994
Joy,0.8512,0.93805,0.98314,0.05878,0.14573,0.26637
Joy,0.92408,0.88836,0.97678,0.74255,0.23533,0.17772
Joy,0.96968,0.98602,0.97465,0.16875,0.21342,0.11395
Joy,0.95625,0.97695,0.94408,0.65281,0.10231,0.0534
Joy,0.90659,0.99984,0.98139,0.09107,0.0202,0.15309
Joy,0.95759,0.9675,0.97184,0.04959,0.18291,0.05968
Joy,0.94406,0.9729,0.97744,0.09999,0.24213,0.19969
Joy,0.93659,0.99354,0.92245,0.449,0.10181,0.00102
Joy,0.8302,0.96708,0.83822,0.02198,0.23233,0.1553
Joy,0.94733,0.89412,0.98241,0.05757,0.07974,0.21301
Joy,0.97,0.97937,0.98046,0.76768,0.10804,0.07188
Joy,0.95361,0.83769,0.97541,0.99699,0.20556,0.16868
Joy,0.9864,0.94691,0.98762,0.01284,0.23287,0.29541
Joy,0.95444,0.94189,0.96998,0.35502,0.27162,0.12195
Joy,0.94059,0.929,0.96655,0.09485,0.17042,0.05627
Joy,0.94771,0.77028,0.93643,0.48277,0.19899,0.20218
Joy,0.99937,0.85404,0.94163,0.3602,0.27237,0.01816
Joy,0.87689,0.98031,0.98043,0.89635,0.15453,0.1893
Joy,0.89116,0.9579,0.96263,0.74946,0.04065,0.27869
Joy,0.82656,0.98371,0.95904,0.35758,0.01384,0.05078
Joy,0.9618,0.90517,0.96884,0.96815,0.21172,0.19237
Joy,0.98564,0.97418,0.87821,0.87833,0.14434,0.21634
Joy,0.98203,0.89533,0.99978,0.95237,0.28737,0.14945
Joy,0.90309,0.96953,0.91908,0.22799,0.06845,0.03151
Joy,0.95527,0.97818,0.97332,0.17906,0.22214,0.21708
Joy,0.99022,0.94567,0.99466,0.13275,0.0971,0.05857
Joy,0.88196,0.85958,0.98865,0.22759,0.28341,0.1865
Joy,0.95531,0.89657,0.97754,0.72888,0.24726,0.07138
Joy,0.86043,0.94169,0.95603,0.26995,0.1686,0.25374
Joy,0.99286,0.91425,0.88722,0.42279,0.02999,0.28174
Joy,0.99598,0.8232,0.94553,0.50694,0.01436,0.15249
Joy,0.84246,0.9732,0.96495,0.65574,0.21309,0.04854
Joy,0.93846,0.86655,0.98187,0.31056,0.19917,0.19347
Joy,0.87529,0.95654,0.98263,0.05038,0.12994,0.08242
Joy,0.81803,0.96315,0.93961,0.58228,0.03343,0.0009
Joy,0.8051,0.85864,0.99267,0.59823,0.06113,0.07358
Joy,0.82878,0.99082,0.98215,0.26555,0.06194,0.02243
Joy,0.99142,0.98946,0.96808,0.40159,0.03545,0.24657
Joy,0.99395,0.93842,0.96114,0.86962,0.15513,0.29029
Joy,0.90988,0.99106,0.96558,0.62335,0.07027,0.28429
Joy,0.95057,0.96252,0.98139,0.76392,0.24616,0.27432
Joy,0.92385,0.91146,0.929,0.38437,0.15884,0.1533
Joy,0.76752,0.94199,0.94532,0.16249,0.24293,0.20698
Joy,0.97567,0.72446,0.92087,0.43527,0.24919,0.02578
Joy,0.89946,0.79275,0.99391,0.29111,0.1387,0.04362
Joy,0.86218,0.86702,0.95879,0.06366,0.10533,0.17384
Joy,0.95508,0.9183,0.99615,0.73442,0.03094,0.28124
Joy,0.87588,0.98537,0.99367,0.25046,0.23007,0.04739
Joy,0.86456,0.97781,0.94335,0.60923,0.28351,0.25045
Joy,0.91515,0.95702,0.92339,0.57889,0.28557,0.17406
Joy,0.8662,0.91932,0.97951,0.53891,0.10837,0.11001
Joy,0.95692,0.91773,0.99497,0.24745,0.01109,0.14753
Joy,0.84939,0.97,0.9776,0.71196,0.15261,0.01657
Joy,0.98837,0.89693,0.94916,0.1011,0.05783,0.16694
Joy,0.96907,0.95062,0.94443,0.07227,0.15057,0.13306
Joy,0.9441,0.96589,0.98305,0.79233,0.05729,0.172
Joy,0.90652,0.98726,0.92438,0.13749,0.13346,0.1211
Joy,0.97139,0.93402,0.99537,0.6278,0.12061,0.1803
Joy,0.98113,0.86132,0.96717,0.18953,0.25087,0.20508
Joy,0.93492,0.99249,0.86358,0.82112,0.15314,0.13848
Joy,0.84788,0.91382,0.99939,0.16811,0.0901,0.17507
Joy,0.98836,0.97129,0.98414,0.69644,0.21672,0.18454
Joy,0.91991,0.95474,0.99652,0.57993,0.25556,0.13948
Joy,0.93856,0.88613,0.98664,0.99374,0.19477,0.10099
Joy,0.97595,0.92137,0.99354,0.57739,0.22832,0.208
Joy,0.82812,0.83122,0.91855,0.41484,0.22709,0.1925
Joy,0.92333,0.85393,0.98284,0.25772,0.24976,0.21928
Joy,0.95401,0.86057,0.98969,0.68737,0.28997,0.25869
Joy,0.89881,0.9756,0.9845,0.52618,0.19094,0.2434
Joy,0.9799,0.86411,0.9445,0.89658,0.10142,0.23857
Joy,0.92704,0.99098,0.97149,0.58147,0.117,0.0038
Joy,0.93119,0.95539,0.87981,0.35714,0.28189,0.19446
Joy,0.93015,0.88511,0.98543,0.9719,0.21008,0.12357
Joy,0.91492,0.91838,0.94921,0.59961,0.08236,0.15065
Joy,0.94336,0.96501,0.99567,0.60766,0.15782,0.13473
Joy,0.89074,0.99487,0.91946,0.77982,0.2496,0.26963
Joy,0.95439,0.89067,0.97655,0.95332,0.24787,0.23243
Joy,0.87147,0.93175,0.94482,0.53658,0.1234,0.00579
Joy,0.96147,0.96151,0.99264,0.06553,0.26356,0.12032
Joy,0.87846,0.96065,0.99619,0.71065,0.16027,0.1384
Joy,0.9555,0.79208,0.97064,0.60931,0.03895,0.03245
Joy,0.92027,0.9958,0.99897,0.19258,0.02796,0.17784
Joy,0.83094,0.9096,0.91164,0.91821,0.10208,0.23051
Joy,0.84998,0.78685,0.95645,0.43973,0.20691,0.22248
Joy,0.93478,0.93523,0.96962,0.37967,0.18479,0.04068
Joy,0.94096,0.93879,0.97363,0.51941,0.17922,0.13939
Joy,0.80397,0.9809,0.99531,0.08425,0.13081,0.09334
Joy,0.98696,0.97052,0.98305,0.14413,0.14944,0.23865
Joy,0.86852,0.99339,0.94668,0.55311,0.10448,0.25774
Joy,0.99527,0.8566,0.96793,0.96972,0.05462,0.24514
Joy,0.88936,0.93739,0.98361,0.08264,0.03309,0.16493
Joy,0.96239,0.9304,0.96461,0.47766,0.10783,0.17631
Joy,0.92486,0.97734,0.98649,0.6602,0.27791,0.01701
Joy,0.93469,0.89831,0.98747,0.49321,0.07304,0.0868
Joy,0.86634,0.96999,0.99813,0.52249,0.24004,0.02257
Joy,0.97677,0.92035,0.99577,0.97241,0.15628,0.28701
Joy,0.8237,0.94881,0.9636,0.70976,0.19881,0.01754
Joy,0.96678,0.91849,0.95856,0.73233,0.01008,0.00833
Joy,0.83334,0.71319,0.97763,0.68406,0.12124,0.02429
Joy,0.91299,0.97783,0.93801,0.76992,0.10088,0.09539
Joy,0.78858,0.84807,0.90906,0.37399,0.08364,0.15467
Joy,0.88018,0.97067,0.94979,0.7395,0.06636,0.03578
Joy,0.94279,0.88131,0.92998,0.24069,0.05439,0.20692
Joy,0.8733,0.87864,0.964,0.65521,0.09629,0.03154
Joy,0.99236,0.93316,0.94022,0.81881,0.10847,0.22598
Joy,0.84833,0.95871,0.9831,0.3697,0.24627,0.08641
Joy,0.98537,0.95721,0.98097,0.65226,0.00989,0.21522
Joy,0.95035,0.88973,0.9812,0.04984,0.15481,0.17523
Joy,0.98279,0.85976,0.89163,0.0642,0.05239,0.00164
Joy,0.86453,0.93412,0.9986,0.85899,0.21439,0.23012
Joy,0.98151,0.90922,0.92559,0.21709,0.15388,0.1657
Joy,0.98977,0.98074,0.98849,0.77914,0.14596,0.00744
Joy,0.90229,0.90094,0.95929,0.31794,0.15925,0.1653
Joy,0.72975,0.83521,0.98965,0.20765,0.07059,0.01699
Joy,0.99964,0.87933,0.96902,0.21342,0.2918,0.28595
Joy,0.80188,0.92133,0.95419,0.89127,0.25827,0.20775
Joy,0.98299,0.83637,0.91598,0.09723,0.06275,0.22967
Joy,0.96009,0.99249,0.96819,0.79652,0.21729,0.14862
Joy,0.82743,0.97817,0.96979,0.31204,0.16685,0.18714
Joy,0.89807,0.89822,0.98581,0.08495,0.0606,0.04072
Joy,0.90448,0.96789,0.89754,0.63704,0.0094,0.25386
Joy,0.86394,0.93445,0.95949,0.94335,0.12487,0.17306
Joy,0.87709,0.85979,0.94246,0.26488,0.07011,0.17748
Joy,0.88794,0.8225,0.98362,0.18446,0.28861,0.12862
Joy,0.9152,0.80774,0.98614,0.43611,0.28205,0.18652
Joy,0.97426,0.98972,0.84674,0.92632,0.1221,0.01455
Joy,0.86643,0.9684,0.99858,0.02972,0.09074,0.10758
Joy,0.96961,0.89625,0.9876,0.62065,0.09902,0.00627
Joy,0.81522,0.98159,0.98846,0.46641,0.1956,0.01591
Joy,0.86477,0.93586,0.98265,0.20637,0.25339,0.04558
Joy,0.883,0.84101,0.97409,0.79704,0.06531,0.22869
Joy,0.9146,0.94842,0.9526,0.37423,0.1105,0.25516
Joy,0.87916,0.9057,0.97384,0.41596,0.15852,0.0664
Joy,0.9028,0.96114,0.98319,0.82027,0.29998,0.27387
Joy,0.98954,0.95248,0.94701,0.68729,0.10306,0.18647
Joy,0.9469,0.98872,0.94897,0.0478,0.27733,0.19213
Joy,0.93534,0.84571,0.97154,0.57184,0.27964,0.15815
Joy,0.89686,0.96838,0.97764,0.84719,0.20902,0.18559
Joy,0.86601,0.89663,0.96475,0.19286,0.00354,0.07437
Joy,0.97518,0.92549,0.97595,0.85374,0.26544,0.1352
Joy,0.94877,0.96362,0.96479,0.70963,0.26863,0.00399
Joy,0.94109,0.95178,0.99426,0.72468,0.1694,0.13674
Joy,0.93532,0.94484,0.99829,0.11951,0.28301,0.08121
Joy,0.98416,0.95562,0.917,0.65788,0.26632,0.14986
Joy,0.93051,0.94583,0.95017,0.58956,0.12385,0.12886
Joy,0.89038,0.94711,0.9219,0.369,0.18143,0.07148
Joy,0.97223,0.80993,0.95198,0.4674,0.29736,0.00469
Joy,0.9937,0.8904,0.95989,0.60948,0.17073,0.02622
Joy,0.87337,0.99699,0.99927,0.87898,0.156,0.12992
Joy,0.82385,0.84493,0.99982,0.33614,0.04553,0.08862
Joy,0.97553,0.99013,0.92987,0.42081,0.2196,0.23896
Joy,0.97687,0.94327,0.99734,0.9754,0.08696,0.1561
Joy,0.9469,0.99105,0.95942,0.2294,0.20666,0.06014
Joy,0.90702,0.92391,0.93945,0.55307,0.24416,0.11628
Joy,0.93495,0.998,0.98838,0.13234,0.16842,0.04336
Joy,0.72169,0.90078,0.94239,0.53456,0.19813,0.05618
Joy,0.85087,0.9212,0.94024,0.75495,0.01161,0.20968
Joy,0.92978,0.93012,0.97419,0.00579,0.13991,0.26965
Joy,0.87987,0.98688,0.98805,0.269,0.1626,0.18111
Joy,0.95931,0.92304,0.93798,0.02363,0.2164,0.11336
Joy,0.96787,0.98564,0.96718,0.33189,0.21159,0.07809
Joy,0.92508,0.99101,0.9882,0.14655,0.26611,0.21896
Joy,0.90942,0.91335,0.98714,0.9522,0.1735,0.08144
Joy,0.87129,0.98629,0.95377,0.24347,0.28189,0.22584
Joy,0.92403,0.94758,0.95172,0.04609,0.13804,0.17161
Joy,0.97806,0.958,0.90423,0.31727,0.12647,0.29444
Joy,0.95918,0.85511,0.90848,0.00904,0.27101,0.06863
Joy,0.99982,0.84663,0.98967,0.31377,0.10068,0.09429
Joy,0.94069,0.94494,0.8945,0.40256,0.06921,0.07073
Joy,0.90445,0.86725,0.97354,0.0331,0.07738,0.18687
Joy,0.96337,0.94707,0.95646,0.32326,0.1359,0.08149
Joy,0.83772,0.91822,0.90646,0.90724,0.16851,0.07371
Joy,0.9818,0.85948,0.94675,0.32255,0.15756,0.00275
Joy,0.99916,0.98657,0.97324,0.63061,0.09541,0.0713
Joy,0.87973,0.95706,0.94378,0.08214,0.22933,0.23265
Joy,0.87395,0.87996,0.96454,0.45308,0.05589,0.20004
Joy,0.88347,0.97432,0.95383,0.18651,0.08587,0.01978
Joy,0.92287,0.86642,0.96515,0.74338,0.10433,0.236
Joy,0.89993,0.93741,0.99152,0.32275,0.29551,0.27668
Joy,0.81487,0.77901,0.98632,0.67244,0.02065,0.28396
Joy,0.9972,0.9535,0.89242,0.59449,0.26946,0.07854
Joy,0.957,0.82891,0.99516,0.7,0.22083,0.27426
Joy,0.757,0.99773,0.98614,0.28934,0.17767,0.05753
Joy,0.97473,0.97392,0.94563,0.73408,0.18758,0.00588
Joy,0.87847,0.95159,0.90865,0.84428,0.22157,0.02712
Joy,0.89321,0.93151,0.99023,0.04291,0.09244,0.13166
Joy,0.91192,0.84388,0.95712,0.20254,0.23644,0.18007
Joy,0.84633,0.91951,0.99554,0.13038,0.02691,0.11171
Joy,0.91945,0.97063,0.99206,0.77986,0.14757,0.15786
Joy,0.98727,0.96481,0.94913,0.36968,0.04381,0.01465
Joy,0.91623,0.9441,0.89852,0.56358,0.2082,0.11956
Joy,0.95321,0.93966,0.98176,0.55093,0.0356,0.2097
Joy,0.97963,0.99977,0.94721,0.07594,0.00694,0.03649
Joy,0.99394,0.91825,0.98946,0.83724,0.03463,0.26026
Joy,0.9934,0.8914,0.95263,0.41678,0.1373,0.178
Joy,0.96497,0.97118,0.99201,0.41182,0.17039,0.23901
Joy,0.85194,0.94472,0.93803,0.00163,0.11293,0.14489
Joy,0.98445,0.94917,0.91479,0.75135,0.01155,0.20477
Joy,0.91272,0.98627,0.94204,0.98479,0.07918,0.08656
Joy,0.93149,0.98434,0.97155,0.77916,0.26312,0.0459
Joy,0.94475,0.98294,0.94621,0.09552,0.1946,0.01082
Joy,0.91049,0.84459,0.9557,0.06287,0.24707,0.0128
Joy,0.92766,0.94109,0.98205,0.15947,0.14233,0.14924
Joy,0.81375,0.97862,0.98791,0.24856,0.14076,0.20901
Joy,0.78723,0.96124,0.90089,0.41309,0.01365,0.29064
Joy,0.90701,0.99729,0.97607,0.22605,0.19691,0.20483
Joy,0.98439,0.922,0.98838,0.72707,0.06201,0.18771
Joy,0.80225,0.99391,0.95853,0.65163,0.06731,0.2613
Joy,0.94527,0.97763,0.9318,0.11907,0.03685,0.1598
Joy,0.95842,0.96633,0.94477,0.93357,0.05327,0.00694
Joy,0.95975,0.95529,0.954,0.99716,0.26136,0.13973
Joy,0.954,0.89564,0.96185,0.57291,0.14984,0.15815
Joy,0.92305,0.98319,0.95612,0.69943,0.03015,0.27095
Joy,0.96882,0.97659,0.99437,0.54739,0.14093,0.16003
Joy,0.76867,0.98484,0.97286,0.75002,0.24773,0.16507
Joy,0.96718,0.97172,0.99712,0.65637,0.26333,0.15388
Joy,0.83876,0.99454,0.93512,0.22613,0.18495,0.22409
Joy,0.88696,0.9796,0.98452,0.8315,0.15028,0.2783
Joy,0.90323,0.86328,0.93351,0.34986,0.01233,0.22992
Joy,0.7688,0.92546,0.92096,0.87301,0.06012,0.2918
Joy,0.94111,0.9371,0.96253,0.97374,0.16331,0.09009
Joy,0.94981,0.85832,0.99607,0.997,0.15567,0.20323
Joy,0.79231,0.93463,0.91927,0.36536,0.27712,0.15774
Joy,0.90451,0.84801,0.98835,0.90247,0.16489,0.28279
Joy,0.9579,0.98204,0.95919,0.34296,0.14517,0.19257
Joy,0.92877,0.95276,0.99401,0.93297,0.04595,0.13511
Joy,0.93197,0.91262,0.99622,0.68155,0.12187,0.20522
Joy,0.94412,0.95209,0.99951,0.57554,0.09626,0.03474
Joy,0.99661,0.85859,0.98791,0.38829,0.16708,0.1141
Joy,0.9505,0.79722,0.97912,0.83421,0.19624,0.21719
Joy,0.86148,0.89049,0.92185,0.29284,0.11129,0.07278
Joy,0.88574,0.95155,0.97444,0.79422,0.18093,0.27274
Joy,0.9549,0.79998,0.97907,0.71443,0.04492,0.00663
Joy,0.7888,0.99484,0.99048,0.84648,0.28619,0.19867
Joy,0.88637,0.95378,0.96071,0.34231,0.06245,0.12168
Joy,0.99122,0.93338,0.96892,0.87586,0.06019,0.01899
Joy,0.89582,0.95648,0.9699,0.65028,0.07934,0.06894
Joy,0.99246,0.8353,0.89951,0.53906,0.12484,0.15522
Joy,0.84893,0.98031,0.99752,0.94323,0.06697,0.20945
Joy,0.9468,0.93003,0.91476,0.60707,0.05302,0.01872
Joy,0.96586,0.91101,0.9944,0.21591,0.23949,0.08116
Joy,0.86611,0.99798,0.88304,0.91045,0.05882,0.01662
Joy,0.98375,0.99381,0.946,0.88036,0.26954,0.19792
Joy,0.97487,0.85834,0.99195,0.91077,0.21034,0.06195
Joy,0.9031,0.95641,0.97089,0.3764,0.15493,0.04036
Joy,0.95814,0.9435,0.97356,0.93226,0.08922,0.2027
Joy,0.84037,0.88773,0.97956,0.71276,0.00908,0.22206
Joy,0.9503,0.94748,0.93766,0.32759,0.2078,0.17401
Joy,0.9191,0.97591,0.94188,0.26917,0.09033,0.22642
Joy,0.97926,0.96783,0.99296,0.87317,0.02915,0.10041
Joy,0.96972,0.97666,0.93816,0.70503,0.21733,0.20251
Joy,0.96296,0.96939,0.90208,0.81227,0.27071,0.15651
Joy,0.78857,0.9453,0.97636,0.8065,0.09494,0.1974
Joy,0.85857,0.82343,0.92827,0.57602,0.11721,0.03757
Joy,0.92503,0.9001,0.95863,0.84448,0.15332,0.05795
Joy,0.84131,0.82235,0.96852,0.41719,0.2137,0.04165
Joy,0.88767,0.99812,0.9981,0.65674,0.22188,0.29455
Joy,0.98761,0.85451,0.94025,0.62099,0.08372,0.02941
Joy,0.97316,0.96824,0.8884,0.04655,0.25817,0.17289
Joy,0.79564,0.97144,0.95464,0.0546,0.17167,0.20516
Joy,0.96711,0.96688,0.99139,0.03185,0.09681,0.18932
Joy,0.79765,0.99508,0.92733,0.08147,0.10005,0.14
Joy,0.94091,0.84216,0.97725,0.5819,0.19644,0.04603
Joy,0.97173,0.84867,0.98742,0.33347,0.02265,0.20661
Joy,0.81515,0.96249,0.96242,0.94434,0.10082,0.13539
Joy,0.93891,0.90782,0.99175,0.35216,0.03679,0.19185
Joy,0.92841,0.75683,0.93429,0.12016,0.07781,0.24726
Joy,0.96375,0.95924,0.87683,0.55843,0.09512,0.17502
Joy,0.91955,0.98025,0.93114,0.29428,0.29246,0.00022
Joy,0.82841,0.97676,0.95313,0.08671,0.06187,0.14207
Joy,0.8736,0.94757,0.93,0.12535,0.25784,0.13794
Joy,0.98194,0.93809,0.97282,0.53679,0.28991,0.04559
Joy,0.98535,0.82911,0.99365,0.35874,0.031,0.09771
Joy,0.87448,0.84525,0.97803,0.93853,0.12153,0.1383
Joy,0.99355,0.8432,0.96808,0.61446,0.19699,0.25662
Joy,0.96504,0.98349,0.92483,0.07028,0.16835,0.10604
Joy,0.89675,0.91678,0.94698,0.83748,0.0076,0.19114
Joy,0.91702,0.85034,0.93121,0.94233,0.23714,0.15934
Joy,0.94331,0.99467,0.9743,0.95024,0.18602,0.28714
Joy,0.82319,0.90256,0.94528,0.0434,0.26887,0.19709
Joy,0.97999,0.73295,0.99652,0.07404,0.18681,0.16415
Joy,0.93877,0.90322,0.95896,0.08835,0.01819,0.1196
Joy,0.8534,0.92327,0.93968,0.71257,0.11809,0.2317
Joy,0.85583,0.9151,0.88447,0.05396,0.02056,0.27
Joy,0.9055,0.90718,0.99764,0.82267,0.21725,0.06118
Joy,0.99611,0.78542,0.99711,0.88006,0.19418,0.18379
Joy,0.99968,0.96182,0.98746,0.02812,0.06803,0.28473
Joy,0.77687,0.98768,0.89324,0.93977,0.07486,0.08814
Joy,0.95341,0.98408,0.98762,0.17588,0.06567,0.21657
Joy,0.88284,0.97397,0.97113,0.86415,0.05372,0.14442
Joy,0.9058,0.99106,0.96945,0.31586,0.13666,0.27461
Joy,0.91355,0.78996,0.99681,0.00258,0.15065,0.14084
Joy,0.99023,0.85756,0.91252,0.49262,0.22139,0.0621
Joy,0.86747,0.82773,0.9271,0.66737,0.11255,0.0027
Joy,0.89392,0.92346,0.93489,0.75854,0.16945,0.00223
Joy,0.988,0.91481,0.90204,0.10351,0.25526,0.26753
Joy,0.96955,0.96662,0.91129,0.73036,0.29199,0.03244
Joy,0.94376,0.89066,0.99807,0.03939,0.29633,0.20761
Joy,0.87799,0.9301,0.98875,0.059,0.22437,0.28528
Joy,0.81604,0.86773,0.97709,0.34951,0.12521,0.27848
Joy,0.88446,0.84325,0.93214,0.02131,0.23659,0.08591
Joy,0.96553,0.85361,0.96373,0.73964,0.28509,0.11042
Joy,0.914,0.99456,0.99646,0.62423,0.27817,0.22167
Joy,0.8968,0.9559,0.97846,0.06449,0.09287,0.14887
Joy,0.99511,0.85139,0.9731,0.6073,0.03532,0.09855
Joy,0.97562,0.89556,0.99498,0.70236,0.00643,0.23833
Joy,0.99507,0.87146,0.92342,0.85624,0.07992,0.19972
Joy,0.98062,0.98763,0.94212,0.37912,0.11467,0.11257
Joy,0.8928,0.93245,0.96079,0.06149,0.23113,0.29691
Joy,0.99589,0.9823,0.86117,0.98409,0.2772,0.28783
Joy,0.95895,0.82687,0.95698,0.63,0.05042,0.13519
Joy,0.90295,0.94115,0.89673,0.85041,0.27469,0.05713
Joy,0.79357,0.94476,0.90198,0.99856,0.03491,0.03966
Joy,0.99554,0.84917,0.97461,0.19123,0.01622,0.06217
Joy,0.95583,0.94247,0.93701,0.23854,0.29631,0.09183
Joy,0.95895,0.93684,0.90061,0.67714,0.13854,0.28071
Joy,0.89862,0.80896,0.98765,0.02105,0.26538,0.15933
Joy,0.99029,0.86385,0.99717,0.48123,0.21865,0.05374
Joy,0.97838,0.89723,0.99801,0.2876,0.05934,0.00394
Joy,0.96879,0.99397,0.92042,0.21306,0.04779,0.15538
Joy,0.88378,0.94171,0.98516,0.59266,0.17787,0.24711
Joy,0.90603,0.98408,0.9586,0.49899,0.0443,0.27726
Joy,0.97774,0.77458,0.971,0.15792,0.29225,0.20801
Joy,0.99541,0.9633,0.97057,0.08313,0.20327,0.112
Joy,0.86409,0.85363,0.94393,0.02866,0.17941,0.16962
Joy,0.917,0.99919,0.97184,0.76075,0.14879,0.01041
Joy,0.92916,0.89644,0.98702,0.94051,0.08026,0.25434
Joy,0.92392,0.85726,0.87812,0.46215,0.26269,0.28048
Joy,0.76516,0.96705,0.9947,0.7004,0.21552,0.26281
Joy,0.92272,0.95947,0.96377,0.41624,0.03696,0.15731
Joy,0.94728,0.86599,0.95216,0.07246,0.14418,0.04248
Joy,0.95524,0.89862,0.97719,0.94014,0.25712,0.25082
Joy,0.96898,0.90357,0.97196,0.62544,0.18534,0.14964
Joy,0.97899,0.83712,0.93589,0.50819,0.07524,0.02383
Joy,0.95251,0.98108,0.97345,0.22819,0.17877,0.2174
Joy,0.95767,0.98472,0.97422,0.19767,0.23131,0.00552
Joy,0.88808,0.97478,0.91275,0.35226,0.19605,0.28767
Joy,0.97442,0.86433,0.97286,0.48623,0.05926,0.23948
Joy,0.86644,0.99845,0.93438,0.41154,0.13163,0.22028
Joy,0.74438,0.91166,0.98408,0.28757,0.2257,0.13577
Joy,0.9787,0.86492,0.99686,0.27042,0.11436,0.07821
Joy,0.90401,0.95769,0.9985,0.13228,0.25089,0.25192
Joy,0.93509,0.99507,0.9678,0.49298,0.14787,0.19303
Joy,0.95693,0.97664,0.88896,0.13468,0.2708,0.14512
Joy,0.95994,0.96964,0.90644,0.13926,0.28471,0.11913
Joy,0.86197,0.95081,0.98777,0.85286,0.21839,0.28955
Joy,0.89043,0.88218,0.97879,0.27609,0.29043,0.27956
Joy,0.86013,0.98344,0.91745,0.54288,0.11924,0.2101
Joy,0.99331,0.80896,0.97053,0.69867,0.13774,0.28066
Joy,0.81766,0.87605,0.94674,0.4325,0.21687,0.27032
Joy,0.84234,0.94253,0.97712,0.2694,0.00019,0.2756
Joy,0.8692,0.87431,0.97743,0.66753,0.04003,0.24866
Joy,0.93722,0.95259,0.93383,0.49118,0.00591,0.1402
Joy,0.83542,0.91306,0.97973,0.22146,0.26727,0.18879
Joy,0.92375,0.88537,0.90345,0.95723,0.05813,0.04741
Joy,0.9624,0.8963,0.93714,0.68864,0.29603,0.11696
Joy,0.87173,0.90327,0.99721,0.55904,0.2399,0.28693
Joy,0.84295,0.86636,0.98196,0.56702,0.27234,0.11515
Joy,0.9205,0.89985,0.94423,0.05792,0.20806,0.27318
Joy,0.9587,0.91802,0.94393,0.84473,0.1528,0.11897
Joy,0.98727,0.92994,0.9704,0.44393,0.19351,0.24476
Joy,0.86343,0.80443,0.99815,0.08305,0.08454,0.18321
Joy,0.95872,0.99514,0.99973,0.0078,0.17401,0.26497
Joy,0.98198,0.90643,0.99322,0.3005,0.25519,0.22339
Joy,0.97427,0.91333,0.97318,0.37962,0.28368,0.21236
Joy,0.94444,0.99748,0.9569,0.61695,0.14656,0.13923
Joy,0.95419,0.85471,0.97632,0.24329,0.10942,0.26127
Joy,0.99919,0.87907,0.95351,0.77731,0.27926,0.2974
Joy,0.84163,0.91598,0.88351,0.42183,0.18497,0.2063
Joy,0.9653,0.95769,0.98042,0.41871,0.194,0.18392
Joy,0.88854,0.87746,0.96232,0.449,0.2748,0.16857
Joy,0.97853,0.84903,0.96298,0.31991,0.25304,0.09109
Joy,0.88229,0.95625,0.99617,0.12257,0.02796,0.06075
Joy,0.92162,0.92345,0.99443,0.01954,0.28293,0.28249
Joy,0.97289,0.98468,0.96761,0.46159,0.29681,0.12064
Joy,0.98086,0.94089,0.93728,0.23803,0.09796,0.04384
Joy,0.87663,0.94401,0.95497,0.44883,0.1718,0.08928
Joy,0.93189,0.93905,0.99689,0.09267,0.18253,0.22135
Joy,0.98126,0.75919,0.95644,0.4364,0.10026,0.19013
Joy,0.87754,0.99303,0.97697,0.04553,0.05127,0.25743
Joy,0.92619,0.95787,0.96386,0.56202,0.02532,0.16439
Joy,0.9734,0.86768,0.98506,0.32172,0.1832,0.24942
Joy,0.94841,0.89034,0.99692,0.64396,0.02445,0.12849
Joy,0.96438,0.91088,0.94209,0.96165,0.28769,0.23274
Joy,0.71213,0.99791,0.94812,0.4708,0.10661,0.21043
Joy,0.98425,0.92868,0.98678,0.72802,0.16702,0.24368
Pride,0.26428,0.9845,0.96004,0.24945,0.49514,0.76529
Pride,0.87796,0.7749,0.8282,0.21703,0.43947,0.72076
Pride,0.50536,0.91736,0.98656,0.65418,0.43506,0.86284
Pride,0.62481,0.8812,0.92835,0.08066,0.49928,0.77022
Pride,0.93005,0.95577,0.87919,0.73074,0.44542,0.74686
Pride,0.83289,0.98257,0.98323,0.75296,0.43535,0.77735
Pride,0.58911,0.95716,0.9658,0.3783,0.56435,0.74784
Pride,0.36674,0.94931,0.87853,0.40113,0.54133,0.80782
Pride,0.92387,0.93613,0.93028,0.71137,0.50504,0.90123
Pride,0.55978,0.81484,0.97678,0.87147,0.51473,0.79858
Pride,0.31326,0.94048,0.99516,0.61994,0.43028,0.98021
Pride,0.22126,0.96583,0.8632,0.69137,0.45193,0.8773
Pride,0.95763,0.95,0.89725,0.14702,0.4213,0.71348
Pride,0.50553,0.92402,0.99673,0.88773,0.43799,0.70476
Pride,0.00379,0.9561,0.98643,0.69669,0.5695,0.77558
Pride,0.2816,0.98858,0.83009,0.2116,0.46546,0.84225
Pride,0.16063,0.82772,0.95365,0.51167,0.55007,0.94178
Pride,0.88792,0.96009,0.93989,0.93141,0.47024,0.85325
Pride,0.76488,0.98762,0.95764,0.32304,0.56808,0.96765
